,Year,Teams,Points,Goals+,Goals-,index,short_name,nationality
1054,2016,Real Madrid,93,48,20,474,K. Navas,Costa Rica
1055,2016,Real Madrid,93,48,20,504,Arbeloa,Spain
1056,2016,Real Madrid,93,48,20,551,M. Kovačić,Croatia
1057,2016,Real Madrid,93,48,20,557,Jesé,Spain
1058,2016,Real Madrid,93,48,20,573,D. Cheryshev,Russia
1059,2016,Real Madrid,93,48,20,783,Casemiro,Brazil
1060,2016,Real Madrid,93,48,20,1014,Lucas Vázquez,Spain
1061,2016,Real Madrid,93,48,20,1426,Nacho Fernández,Spain
1062,2016,Real Madrid,93,48,20,4277,M. Ødegaard,Norway
1063,2016,Real Madrid,93,48,20,5860,Lucas Torró,Spain
1064,2016,Real Madrid,93,48,20,6683,Marcos Llorente,Spain
1065,2016,Real Madrid,93,48,20,8477,Borja Mayoral,Spain
1066,2016,Real Madrid,93,48,20,8507,Abner,Brazil
1067,2016,Real Madrid,93,48,20,9475,Javi Muñoz,Spain
1068,2016,Real Madrid,93,48,20,9496,Enzo Fernández,France
1069,2016,Real Madrid,93,48,20,9568,Rubén Yáñez,Spain
1070,2016,Real Madrid,93,48,20,9591,Lazo,Spain
1071,2016,Deportivo Alavés,55,19,21,1484,Pelegrín,Spain
1072,2016,Deportivo Alavés,55,19,21,3085,Dani Pacheco,Spain
1073,2016,Deportivo Alavés,55,19,21,4068,Juli,Spain
1074,2016,Deportivo Alavés,55,19,21,4148,Toquero,Spain
1075,2016,Deportivo Alavés,55,19,21,4149,Carpio,Spain
1076,2016,Deportivo Alavés,55,19,21,4516,Laguardia,Spain
1077,2016,Deportivo Alavés,55,19,21,4672,Dani Estrada,Spain
1078,2016,Deportivo Alavés,55,19,21,5568,Mora,Spain
1079,2016,Deportivo Alavés,55,19,21,5743,Manu Barreiro,Spain
1080,2016,Deportivo Alavés,55,19,21,5984,Pacheco,Spain
1081,2016,Deportivo Alavés,55,19,21,6922,Raul García,Spain
1082,2016,Deportivo Alavés,55,19,21,7022,F. Guichón,Uruguay
1083,2016,Deportivo Alavés,55,19,21,7707,Kiko Femenía,Spain
1084,2016,Deportivo Alavés,55,19,21,8299,Borda,Spain
1085,2016,Deportivo Alavés,55,19,21,8300,Manu García,Spain
1086,2016,Deportivo Alavés,55,19,21,9271,Beobide,Spain
1087,2016,Deportivo Alavés,55,19,21,9286,David Torres,Spain
1088,2016,Deportivo Alavés,55,19,21,10409,Sergio Llamas,Spain
1089,2016,Deportivo Alavés,55,19,21,10471,Andoni,Spain
1090,2016,Deportivo Alavés,55,19,21,10962,Dani Iglesias,Spain
1091,2016,Deportivo Alavés,55,19,21,12006,Pau Torres,Spain
1092,2016,Deportivo Alavés,55,19,21,12729,Einar Galilea,Spain
1093,2016,Athletic Club Bilbao,63,36,18,88,A. Laporte,France
1094,2016,Athletic Club Bilbao,63,36,18,155,Aduriz,Spain
1095,2016,Athletic Club Bilbao,63,36,18,217,Iturraspe,Spain
1096,2016,Athletic Club Bilbao,63,36,18,278,Muniaín,Spain
1097,2016,Athletic Club Bilbao,63,36,18,301,Mikel San José,Spain
1098,2016,Athletic Club Bilbao,63,36,18,307,De Marcos,Spain
1099,2016,Athletic Club Bilbao,63,36,18,379,Beñat,Spain
1100,2016,Athletic Club Bilbao,63,36,18,471,Balenziaga,Spain
1101,2016,Athletic Club Bilbao,63,36,18,488,Gurpegi,Spain
1102,2016,Athletic Club Bilbao,63,36,18,490,Iraizoz,Spain
1103,2016,Athletic Club Bilbao,63,36,18,631,Susaeta,Spain
1104,2016,Athletic Club Bilbao,63,36,18,654,Mikel Rico,Spain
1105,2016,Athletic Club Bilbao,63,36,18,804,Ibai Gómez,Spain
1106,2016,Athletic Club Bilbao,63,36,18,820,Etxeita,Spain
1107,2016,Athletic Club Bilbao,63,36,18,1051,Bóveda,Spain
1108,2016,Athletic Club Bilbao,63,36,18,1577,Elustondo,Spain
1109,2016,Athletic Club Bilbao,63,36,18,1666,Aketxe,Spain
1110,2016,Athletic Club Bilbao,63,36,18,1667,Williams,Spain
1111,2016,Athletic Club Bilbao,63,36,18,1808,Herrerín,Spain
1112,2016,Athletic Club Bilbao,63,36,18,2111,Sabin Merino,Spain
1113,2016,Athletic Club Bilbao,63,36,18,2637,Eraso,Spain
1114,2016,Athletic Club Bilbao,63,36,18,3541,Kike Sola,Spain
1115,2016,Athletic Club Bilbao,63,36,18,3572,Borja Viguera,Spain
1116,2016,Athletic Club Bilbao,63,36,18,3698,Lekue,Spain
1117,2016,Athletic Club Bilbao,63,36,18,11487,Unai Simón,Spain
1118,2016,UD Las Palmas,39,33,25,1032,S. Araujo,Argentina
1119,2016,UD Las Palmas,39,33,25,1056,Jonathan Viera,Spain
1120,2016,UD Las Palmas,39,33,25,1579,Javi Varas,Spain
1121,2016,UD Las Palmas,39,33,25,1799,M. Wakaso,Ghana
1122,2016,UD Las Palmas,39,33,25,1893,Valerón,Spain
1123,2016,UD Las Palmas,39,33,25,2025,N. El Zhar,Morocco
1124,2016,UD Las Palmas,39,33,25,2161,David Simón,Spain
1125,2016,UD Las Palmas,39,33,25,2360,Garrido,Spain
1126,2016,UD Las Palmas,39,33,25,2374,A. Alcaraz,Paraguay
1127,2016,UD Las Palmas,39,33,25,2410,E. Culio,Argentina
1128,2016,UD Las Palmas,39,33,25,2753,Javi Castellano,Spain
1129,2016,UD Las Palmas,39,33,25,2927,Aythami Artiles,Spain
1130,2016,UD Las Palmas,39,33,25,2928,Nauzet Alemán,Spain
1131,2016,UD Las Palmas,39,33,25,3066,Willian José,Brazil
1132,2016,UD Las Palmas,39,33,25,3171,Hernán,Spain
1133,2016,UD Las Palmas,39,33,25,3176,Bigas,Spain
1134,2016,UD Las Palmas,39,33,25,3234,Roque,Spain
1135,2016,UD Las Palmas,39,33,25,3396,Ángel,Spain
1136,2016,UD Las Palmas,39,33,25,4069,David García,Spain
1137,2016,UD Las Palmas,39,33,25,4640,Dani Castellano,Spain
1138,2016,UD Las Palmas,39,33,25,4653,Vicente Gómez,Spain
1139,2016,UD Las Palmas,39,33,25,4789,Momo,Spain
1140,2016,UD Las Palmas,39,33,25,5302,Raúl Lizoain,Spain
1141,2016,UD Las Palmas,39,33,25,5332,Asdrúbal,Spain
1142,2016,UD Las Palmas,39,33,25,6136,Tana,Spain
1143,2016,UD Las Palmas,39,33,25,10568,Carlos,Spain
1144,2016,UD Las Palmas,39,33,25,10979,Nili,Spain
1145,2016,UD Las Palmas,39,33,25,11221,Maykel,Spain
1146,2016,UD Las Palmas,39,33,25,11269,Dani Lorenzo,Spain
1147,2016,Villarreal CF,67,35,18,180,M. Musacchio,Argentina
1148,2016,Villarreal CF,67,35,18,264,Bruno,Spain
1149,2016,Villarreal CF,67,35,18,293,Víctor Ruíz,Spain
1150,2016,Villarreal CF,67,35,18,298,Sergio Asenjo,Spain
1151,2016,Villarreal CF,67,35,18,404,Manu Trigueros,Spain
1152,2016,Villarreal CF,67,35,18,413,Mario Gaspar,Spain
1153,2016,Villarreal CF,67,35,18,505,Soldado,Spain
1154,2016,Villarreal CF,67,35,18,577,J. dos Santos,Mexico
1155,2016,Villarreal CF,67,35,18,583,Samuel,Spain
1156,2016,Villarreal CF,67,35,18,588,Leo Baptistao,Brazil
1157,2016,Villarreal CF,67,35,18,616,Tomás Pina,Spain
1158,2016,Villarreal CF,67,35,18,725,Samu Castillejo,Spain
1159,2016,Villarreal CF,67,35,18,801,Jaume Costa,Spain
1160,2016,Villarreal CF,67,35,18,956,A. Aréola,France
1161,2016,Villarreal CF,67,35,18,985,C. Bakambu,DR Congo
1162,2016,Villarreal CF,67,35,18,1212,B. Jokič,Slovenia
1163,2016,Villarreal CF,67,35,18,1222,A. Rukavina,Serbia
1164,2016,Villarreal CF,67,35,18,1403,Adrián,Spain
1165,2016,Villarreal CF,67,35,18,1523,M. Barbosa,Argentina
1166,2016,Villarreal CF,67,35,18,2066,E. Bailly,Ivory Coast
1167,2016,Villarreal CF,67,35,18,4328,Pablo Iñiguez,Spain
1168,2016,Villarreal CF,67,35,18,5001,N. Leiva,Argentina
1169,2016,Villarreal CF,67,35,18,5929,Alfonso,Spain
1170,2016,Villarreal CF,67,35,18,6707,F. Acosta,Uruguay
1171,2016,Villarreal CF,67,35,18,7868,Fran Sol,Spain
1172,2016,Villarreal CF,67,35,18,8575,Marín,Spain
1173,2016,Villarreal CF,67,35,18,8706,A. Shvets,Georgia
1174,2016,Villarreal CF,67,35,18,8812,Aitor,Spain
1175,2017,CD Leganés,43,19,19,1039,Rubén Pérez,Spain
1176,2017,CD Leganés,43,19,19,1222,A. Szymanowski,Argentina
1177,2017,CD Leganés,43,19,19,1284,Insua,Spain
1178,2017,CD Leganés,43,19,19,1312,Gabriel,Brazil
1179,2017,CD Leganés,43,19,19,1387,Serantes,Spain
1180,2017,CD Leganés,43,19,19,1686,Diego Rico,Spain
1181,2017,CD Leganés,43,19,19,1796,Timor,Spain
1182,2017,CD Leganés,43,19,19,1880,C. Medjani,Algeria
1183,2017,CD Leganés,43,19,19,2051,M. Mantovani,Argentina
1184,2017,CD Leganés,43,19,19,2148,Luciano,Brazil
1185,2017,CD Leganés,43,19,19,2434,Omar Ramos,Spain
1186,2017,CD Leganés,43,19,19,2615,Marín,Spain
1187,2017,CD Leganés,43,19,19,2669,D. Machís,Venezuela
1188,2017,CD Leganés,43,19,19,3047,Víctor Díaz,Spain
1189,2017,CD Leganés,43,19,19,3274,Robert Ibáñez,Spain
1190,2017,CD Leganés,43,19,19,3279,Unai López,Spain
1191,2017,CD Leganés,43,19,19,3417,Guerrero,Spain
1192,2017,CD Leganés,43,19,19,4021,A. Brignoli,Italy
1193,2017,CD Leganés,43,19,19,4381,Sastre,Spain
1194,2017,CD Leganés,43,19,19,5804,Alberto Martín,Spain
1195,2017,CD Leganés,43,19,19,5893,Toni Dovale,Spain
1196,2017,CD Leganés,43,19,19,6544,M. Kone,Ivory Coast
1197,2017,CD Leganés,43,19,19,6587,Bustinza,Spain
1198,2017,CD Leganés,43,19,19,13706,Chiki,Spain
1199,2017,CD Leganés,43,19,19,14794,Diego Barrios,Spain
1200,2017,Valencia CF,73,36,16,116,E. Garay,Argentina
1201,2017,Valencia CF,73,36,16,154,Nani,Portugal
1202,2017,Valencia CF,73,36,16,167,Diego Alves,Brazil
1203,2017,Valencia CF,73,36,16,225,Parejo,Spain
1204,2017,Valencia CF,73,36,16,407,Gayà,Spain
1205,2017,Valencia CF,73,36,16,418,E. Mangala,France
1206,2017,Valencia CF,73,36,16,437,A. Abdennour,Tunisia
1207,2017,Valencia CF,73,36,16,530,João Cancelo,Portugal
1208,2017,Valencia CF,73,36,16,553,M. Ryan,Australia
1209,2017,Valencia CF,73,36,16,580,Montoya,Spain
1210,2017,Valencia CF,73,36,16,664,Mario Suárez,Spain
1211,2017,Valencia CF,73,36,16,772,Rodrigo,Spain
1212,2017,Valencia CF,73,36,16,886,Siqueira,Brazil
1213,2017,Valencia CF,73,36,16,928,E. Pérez,Argentina
1214,2017,Valencia CF,73,36,16,956,Medrán,Spain
1215,2017,Valencia CF,73,36,16,958,F. Cartabia,Argentina
1216,2017,Valencia CF,73,36,16,1085,Aderllan Santos,Brazil
1217,2017,Valencia CF,73,36,16,1269,Santi Mina,Spain
1218,2017,Valencia CF,73,36,16,2108,Z. Bakkali,Belgium
1219,2017,Valencia CF,73,36,16,2151,Munir,Spain
1220,2017,Valencia CF,73,36,16,2211,Jaume,Spain
1221,2017,Valencia CF,73,36,16,4725,Fran Villalba,Spain
1222,2017,Valencia CF,73,36,16,7305,Carlos Soler,Spain
1223,2017,Valencia CF,73,36,16,7427,Toni Lato,Spain
1224,2017,Valencia CF,73,36,16,7486,Ayala,Spain
1225,2017,Valencia CF,73,36,16,8517,Salva Ruíz,Spain
1226,2017,Valencia CF,73,36,16,9371,Nacho Gil,Spain
1227,2017,Valencia CF,73,36,16,10313,Quim Araujo,Spain
1228,2017,Valencia CF,73,36,16,11272,Rafa Mir,Spain
1229,2017,Valencia CF,73,36,16,11467,Sivera,Spain
1230,2017,Valencia CF,73,36,16,12803,Sito,Spain
1231,2017,RC Celta Vigo,49,34,23,379,F. Orellana,Chile
1232,2017,RC Celta Vigo,49,34,23,380,Iago Aspas,Spain
1233,2017,RC Celta Vigo,49,34,23,399,Hugo Mallo,Spain
1234,2017,RC Celta Vigo,49,34,23,442,D. Wass,Denmark
1235,2017,RC Celta Vigo,49,34,23,479,G. Cabral,Argentina
1236,2017,RC Celta Vigo,49,34,23,493,M. Díaz,Chile
1237,2017,RC Celta Vigo,49,34,23,520,P. Hernández,Chile
1238,2017,RC Celta Vigo,49,34,23,654,G. Rossi,Italy
1239,2017,RC Celta Vigo,49,34,23,743,N. Radoja,Serbia
1240,2017,RC Celta Vigo,49,34,23,790,Fontàs,Spain
1241,2017,RC Celta Vigo,49,34,23,943,Sergi Gómez,Spain
1242,2017,RC Celta Vigo,49,34,23,974,Jonny,Spain
1243,2017,RC Celta Vigo,49,34,23,1142,Sergio,Spain
1244,2017,RC Celta Vigo,49,34,23,1184,F. Roncaglia,Argentina
1245,2017,RC Celta Vigo,49,34,23,1239,T. Bongonda,Belgium
1246,2017,RC Celta Vigo,49,34,23,1279,J. Guidetti,Sweden
1247,2017,RC Celta Vigo,49,34,23,1643,Naranjo,Spain
1248,2017,RC Celta Vigo,49,34,23,1729,Carles Planas,Spain
1249,2017,RC Celta Vigo,49,34,23,2099,P. Sisto,Denmark
1250,2017,RC Celta Vigo,49,34,23,2485,C. Beauvue,France
1251,2017,RC Celta Vigo,49,34,23,2598,Rubén Blanco,Spain
1252,2017,RC Celta Vigo,49,34,23,4698,Álvaro Lemos,Spain
1253,2017,RC Celta Vigo,49,34,23,4745,David Costas,Spain
1254,2017,RC Celta Vigo,49,34,23,4800,Josep Señé,Spain
1255,2017,RC Celta Vigo,49,34,23,7420,Borja Fernández,Spain
1256,2017,RC Celta Vigo,49,34,23,8395,P. Diop,Spain
1257,2017,RC Celta Vigo,49,34,23,8640,Borja Iglesias,Spain
1258,2017,RC Celta Vigo,49,34,23,9447,Robert Costa,Spain
1259,2017,RC Celta Vigo,49,34,23,9536,Gus Ledes,Portugal
1260,2017,RC Celta Vigo,49,34,23,10414,Iván Villar,Spain
1261,2017,RC Celta Vigo,49,34,23,10461,Diego Alende,Spain
1262,2017,RC Celta Vigo,49,34,23,10678,Agus Medina,Spain
1263,2017,RC Celta Vigo,49,34,23,12190,Roger Riera,Spain
1264,2017,Girona FC,51,26,22,1815,Kiko Olivas,Spain
1265,2017,Girona FC,51,26,22,2643,Portu,Spain
1266,2017,Girona FC,51,26,22,2739,Cifuentes,Spain
1267,2017,Girona FC,51,26,22,3324,Juanpe,Spain
1268,2017,Girona FC,51,26,22,3774,Sandaza,Spain
1269,2017,Girona FC,51,26,22,3911,Saúl,Spain
1270,2017,Girona FC,51,26,22,3965,Pere Pons,Spain
1271,2017,Girona FC,51,26,22,4082,Borja García,Spain
1272,2017,Girona FC,51,26,22,4221,Alcalá,Spain
1273,2017,Girona FC,51,26,22,4886,Cristian Herrera,Spain
1274,2017,Girona FC,51,26,22,4894,Y. Bounou,Morocco
1275,2017,Girona FC,51,26,22,5150,Richy,Spain
1276,2017,Girona FC,51,26,22,5403,Granell,Spain
1277,2017,Girona FC,51,26,22,5533,Ramalho,Spain
1278,2017,Girona FC,51,26,22,5733,S. Longo,Italy
1279,2017,Girona FC,51,26,22,6372,Pablo Marí,Spain
1280,2017,Girona FC,51,26,22,6585,Juan Cámara,Spain
1281,2017,Girona FC,51,26,22,6649,Rubén Alcaraz,Spain
1282,2017,Girona FC,51,26,22,7119,René,Spain
1283,2017,Girona FC,51,26,22,8150,Eloi Amagat,Spain
1284,2017,Girona FC,51,26,22,8200,Aday Benítez,Spain
1285,2017,Girona FC,51,26,22,8753,Carles Mas,Spain
1286,2017,Girona FC,51,26,22,9009,Felipe Sanchón,Spain
1287,2017,Girona FC,51,26,22,10675,Sebas Coris,Spain
1288,2017,Girona FC,51,26,22,14353,Gianni Cassaró,Spain
1289,2017,Girona FC,51,26,22,14578,Sergi Álamo,Spain
1290,2017,Girona FC,51,26,22,14740,Serrano,Spain
1291,2017,Sevilla FC,58,31,22,224,S. N'Zonzi,France
1292,2017,Sevilla FC,58,31,22,227,Vitolo,Spain
1293,2017,Sevilla FC,58,31,22,246,M. Krohn-Dehli,Denmark
1294,2017,Sevilla FC,58,31,22,249,S. Nasri,France
1295,2017,Sevilla FC,58,31,22,253,S. Sirigu,Italy
1296,2017,Sevilla FC,58,31,22,259,A. Rami,France
1297,2017,Sevilla FC,58,31,22,264,Iborra,Spain
1298,2017,Sevilla FC,58,31,22,266,F. Vázquez,Italy
1299,2017,Sevilla FC,58,31,22,309,Ganso,Brazil
1300,2017,Sevilla FC,58,31,22,321,Daniel Carriço,Portugal
1301,2017,Sevilla FC,58,31,22,367,B. Trémoulinas,France
1302,2017,Sevilla FC,58,31,22,392,T. Kolodziejczak,France
1303,2017,Sevilla FC,58,31,22,405,Sergio Rico,Spain
1304,2017,Sevilla FC,58,31,22,423,W. Ben Yedder,France
1305,2017,Sevilla FC,58,31,22,536,L. Vietto,Argentina
1306,2017,Sevilla FC,58,31,22,599,H. Kiyotake,Japan
1307,2017,Sevilla FC,58,31,22,688,Mariano,Brazil
1308,2017,Sevilla FC,58,31,22,754,Pablo Sarabia,Spain
1309,2017,Sevilla FC,58,31,22,948,M. Kranevitter,Argentina
1310,2017,Sevilla FC,58,31,22,1070,Escudero,Spain
1311,2017,Sevilla FC,58,31,22,1144,N. Pareja,Argentina
1312,2017,Sevilla FC,58,31,22,1573,G. Mercado,Argentina
1313,2017,Sevilla FC,58,31,22,2113,J. Correa,Argentina
1314,2017,Sevilla FC,58,31,22,2638,David Soria,Spain
1315,2017,Sevilla FC,58,31,22,11434,José Amo,Spain
1316,2017,Sevilla FC,58,31,22,12172,Eliseo Falcón,Spain
1317,2017,Sevilla FC,58,31,22,13584,Javi Díaz,Spain
1318,2017,Athletic Club Bilbao,43,19,16,91,A. Laporte,France
1319,2017,Athletic Club Bilbao,43,19,16,112,Aduriz,Spain
1320,2017,Athletic Club Bilbao,43,19,16,257,Beñat,Spain
1321,2017,Athletic Club Bilbao,43,19,16,308,Mikel San José,Spain
1322,2017,Athletic Club Bilbao,43,19,16,322,Iturraspe,Spain
1323,2017,Athletic Club Bilbao,43,19,16,324,De Marcos,Spain
1324,2017,Athletic Club Bilbao,43,19,16,359,Raúl García,Spain
1325,2017,Athletic Club Bilbao,43,19,16,397,Williams,Spain
1326,2017,Athletic Club Bilbao,43,19,16,517,Etxeita,Spain
1327,2017,Athletic Club Bilbao,43,19,16,622,Iraizoz,Spain
1328,2017,Athletic Club Bilbao,43,19,16,696,Balenziaga,Spain
1329,2017,Athletic Club Bilbao,43,19,16,744,Muniain,Spain
1330,2017,Athletic Club Bilbao,43,19,16,919,Susaeta,Spain
1331,2017,Athletic Club Bilbao,43,19,16,1069,Bóveda,Spain
1332,2017,Athletic Club Bilbao,43,19,16,1114,Mikel Rico,Spain
1333,2017,Athletic Club Bilbao,43,19,16,1604,Herrerín,Spain
1334,2017,Athletic Club Bilbao,43,19,16,1946,Elustondo,Spain
1335,2017,Athletic Club Bilbao,43,19,16,2152,Sabin Merino,Spain
1336,2017,Athletic Club Bilbao,43,19,16,2287,Eraso,Spain
1337,2017,Athletic Club Bilbao,43,19,16,2629,Kepa Arrizabalaga,Spain
1338,2017,Athletic Club Bilbao,43,19,16,2639,Lekue,Spain
1339,2017,Athletic Club Bilbao,43,19,16,3244,Aketxe,Spain
1340,2017,Athletic Club Bilbao,43,19,16,3316,Yeray,Spain
1341,2017,Athletic Club Bilbao,43,19,16,5567,Vesga,Spain
1342,2017,Athletic Club Bilbao,43,19,16,6486,Saborit,Spain
1343,2017,Athletic Club Bilbao,43,19,16,8376,Unai Simón,Spain
1344,2017,Athletic Club Bilbao,43,19,16,8378,Villalibre,Spain
1345,2017,Athletic Club Bilbao,43,19,16,8480,Tarsi,Spain
1346,2017,Athletic Club Bilbao,43,19,16,10522,Bengoa,Spain
1347,2017,Athletic Club Bilbao,43,19,16,11551,Agirrezabala,Spain
1348,2017,FC Barcelona,93,53,11,1,L. Messi,Argentina
1349,2017,FC Barcelona,93,53,11,2,Neymar,Brazil
1350,2017,FC Barcelona,93,53,11,4,L. Suárez,Uruguay
1351,2017,FC Barcelona,93,53,11,33,Sergio Busquets,Spain
1352,2017,FC Barcelona,93,53,11,39,I. Rakitić,Croatia
1353,2017,FC Barcelona,93,53,11,47,Jordi Alba,Spain
1354,2017,FC Barcelona,93,53,11,51,Piqué,Spain
1355,2017,FC Barcelona,93,53,11,69,J. Mascherano,Argentina
1356,2017,FC Barcelona,93,53,11,86,André Gomes,Portugal
1357,2017,FC Barcelona,93,53,11,113,A. Turan,Turkey
1358,2017,FC Barcelona,93,53,11,130,M. ter Stegen,Germany
1359,2017,FC Barcelona,93,53,11,203,S. Umtiti,France
1360,2017,FC Barcelona,93,53,11,277,Paco Alcácer,Spain
1361,2017,FC Barcelona,93,53,11,316,J. Cillessen,Netherlands
1362,2017,FC Barcelona,93,53,11,341,J. Mathieu,France
1363,2017,FC Barcelona,93,53,11,389,Denis Suárez,Spain
1364,2017,FC Barcelona,93,53,11,401,Rafinha,Brazil
1365,2017,FC Barcelona,93,53,11,544,Sergi Roberto,Spain
1366,2017,FC Barcelona,93,53,11,554,L. Digne,France
1367,2017,FC Barcelona,93,53,11,1077,Aleix Vidal,Spain
1368,2017,FC Barcelona,93,53,11,3208,Marlon Santos,Brazil
1369,2017,FC Barcelona,93,53,11,3926,Borja López,Spain
1370,2017,FC Barcelona,93,53,11,3956,Nili Perdomo,Spain
1371,2017,FC Barcelona,93,53,11,4900,Gerard,Spain
1372,2017,FC Barcelona,93,53,11,5036,Jordi Masip,Spain
1373,2017,FC Barcelona,93,53,11,6472,W. Kaptoum,Cameroon
1374,2017,FC Barcelona,93,53,11,8408,Sergi Palencia,Spain
1375,2017,FC Barcelona,93,53,11,8423,José Suarez,Spain
1376,2017,FC Barcelona,93,53,11,9527,Marc Cardona,Spain
1377,2017,FC Barcelona,93,53,11,10399,Aleñà,Spain
1378,2017,FC Barcelona,93,53,11,10426,Rafa Mújica,Spain
1379,2017,FC Barcelona,93,53,11,10519,Àlex Carbonell,Spain
1380,2017,RCD La Coruña,29,22,33,429,Sidnei,Brazil
1381,2017,RCD La Coruña,29,22,33,682,Mosquera,Spain
1382,2017,RCD La Coruña,29,22,33,912,Juanfran,Spain
1383,2017,RCD La Coruña,29,22,33,975,Carles Gil,Spain
1384,2017,RCD La Coruña,29,22,33,982,F. Andone,Romania
1385,2017,RCD La Coruña,29,22,33,1007,E. Çolak,Turkey
1386,2017,RCD La Coruña,29,22,33,1082,Albentosa,Spain
1387,2017,RCD La Coruña,29,22,33,1107,G. Lux,Argentina
1388,2017,RCD La Coruña,29,22,33,1204,C. Borges,Costa Rica
1389,2017,RCD La Coruña,29,22,33,1218,F. Fajr,Morocco
1390,2017,RCD La Coruña,29,22,33,1364,Joselu,Spain
1391,2017,RCD La Coruña,29,22,33,1380,Arribas,Spain
1392,2017,RCD La Coruña,29,22,33,1493,R. Babel,Netherlands
1393,2017,RCD La Coruña,29,22,33,1510,Bruno Gama,Portugal
1394,2017,RCD La Coruña,29,22,33,1764,Guilherme,Brazil
1395,2017,RCD La Coruña,29,22,33,1858,Fernando Navarro,Spain
1396,2017,RCD La Coruña,29,22,33,1956,P. Tytoń,Poland
1397,2017,RCD La Coruña,29,22,33,1985,Luisinho,Portugal
1398,2017,RCD La Coruña,29,22,33,2511,Laure,Spain
1399,2017,RCD La Coruña,29,22,33,2512,Alex Bergantiños,Spain
1400,2017,RCD La Coruña,29,22,33,3195,M. Moreno,Colombia
1401,2017,RCD La Coruña,29,22,33,3317,Borja Valle,Spain
1402,2017,RCD La Coruña,29,22,33,4312,Rubén,Spain
1403,2017,RCD La Coruña,29,22,33,7362,Óscar Pinchi,Spain
1404,2017,RCD La Coruña,29,22,33,8643,Nacho Monsalve,Spain
1405,2017,RCD La Coruña,29,22,33,9357,Hugo Rama,Spain
1406,2017,RCD La Coruña,29,22,33,9477,Àlex Corredera,Spain
1407,2017,RCD La Coruña,29,22,33,9520,Borja Domingo,Spain
1408,2017,RCD La Coruña,29,22,33,11291,Edu Expósito,Spain
1409,2017,RCD La Coruña,29,22,33,12203,Manú,Portugal
1410,2017,RCD La Coruña,29,22,33,12233,M. Legaz,Argentina
1411,2017,RCD La Coruña,29,22,33,12864,Lucas Viña,Spain
1412,2017,RCD La Coruña,29,22,33,13045,Queijeiro,Spain
1413,2017,Levante UD,46,25,28,934,Morales,Spain
1414,2017,Levante UD,46,25,28,1660,J. Lerma,Colombia
1415,2017,Levante UD,46,25,28,1709,Campaña,Spain
1416,2017,Levante UD,46,25,28,1832,Rafael Martins,Brazil
1417,2017,Levante UD,46,25,28,2160,Javi Espinosa,Spain
1418,2017,Levante UD,46,25,28,2277,Toño,Spain
1419,2017,Levante UD,46,25,28,2644,Iván López,Spain
1420,2017,Levante UD,46,25,28,2650,Rubén García,Spain
1421,2017,Levante UD,46,25,28,2674,Chema Rodríguez,Spain
1422,2017,Levante UD,46,25,28,2732,Roger,Spain
1423,2017,Levante UD,46,25,28,2875,Postigo,Spain
1424,2017,Levante UD,46,25,28,2935,Verza,Spain
1425,2017,Levante UD,46,25,28,3117,Montañés,Spain
1426,2017,Levante UD,46,25,28,3213,Álex Remiro,Spain
1427,2017,Levante UD,46,25,28,3638,Pedro López,Spain
1428,2017,Levante UD,46,25,28,3652,Víctor Casadesús,Spain
1429,2017,Levante UD,46,25,28,3743,Natxo Insa,Spain
1430,2017,Levante UD,46,25,28,4023,E. Saveljich,Montenegro
1431,2017,Levante UD,46,25,28,4676,Jason,Spain
1432,2017,Levante UD,46,25,28,4913,Raúl Fernández,Spain
1433,2017,Levante UD,46,25,28,5340,Abraham,Spain
1434,2017,Levante UD,46,25,28,5459,Rober Pier,Spain
1435,2017,Levante UD,46,25,28,10331,Pepelu,Spain
1436,2017,Levante UD,46,25,28,11449,Koke,Spain
1437,2017,Levante UD,46,25,28,11553,Álvaro Traver,Spain
1438,2017,Levante UD,46,25,28,13093,Juan Delgado,Spain
1439,2017,Levante UD,46,25,28,13630,Matías,Spain
1440,2017,Levante UD,46,25,28,13759,Kaiser,Spain
1441,2017,Málaga CF,20,14,27,294,Camacho,Spain
1442,2017,Málaga CF,20,14,27,393,Keko,Spain
1443,2017,Málaga CF,20,14,27,454,C. Kameni,Cameroon
1444,2017,Málaga CF,20,14,27,678,Weligton,Brazil
1445,2017,Málaga CF,20,14,27,719,Diego Llorente,Spain
1446,2017,Málaga CF,20,14,27,759,Recio,Spain
1447,2017,Málaga CF,20,14,27,780,Jony,Spain
1448,2017,Málaga CF,20,14,27,862,Charles,Brazil
1449,2017,Málaga CF,20,14,27,937,D. Boyko,Ukraine
1450,2017,Málaga CF,20,14,27,1061,R. Rosales,Venezuela
1451,2017,Málaga CF,20,14,27,1238,J. Añor,Venezuela
1452,2017,Málaga CF,20,14,27,1259,Pablo Fornals,Spain
1453,2017,Málaga CF,20,14,27,1518,Z. Kuzmanović,Serbia
1454,2017,Málaga CF,20,14,27,1568,B. Koné,Burkina Faso
1455,2017,Málaga CF,20,14,27,1669,F. Ricca,Uruguay
1456,2017,Málaga CF,20,14,27,1952,G. Castro,Uruguay
1457,2017,Málaga CF,20,14,27,1978,Miguel Torres,Spain
1458,2017,Málaga CF,20,14,27,2117,Sandro,Spain
1459,2017,Málaga CF,20,14,27,3318,M. Santos,Uruguay
1460,2017,Málaga CF,20,14,27,3537,Juankar,Spain
