,Year,Teams,Points,Goals+,Goals-,index,short_name,nationality
0,2015,Bournemouth,42,23,34,1965,D. Gosling,England
1,2015,Bournemouth,42,23,34,3422,M. Ritchie,England
2,2015,Bournemouth,42,23,34,3652,L. Camp,Northern Ireland
3,2015,Bournemouth,42,23,34,3925,R. Fraser,Scotland
4,2015,Bournemouth,42,23,34,4508,Y. Kermorgant,France
5,2015,Bournemouth,42,23,34,4753,S. Cook,England
6,2015,Bournemouth,42,23,34,4964,J. Stanislas,England
7,2015,Bournemouth,42,23,34,5008,M. Pugh,England
8,2015,Bournemouth,42,23,34,5022,T. Elphick,England
9,2015,Bournemouth,42,23,34,5145,S. Francis,England
10,2015,Bournemouth,42,23,34,5300,A. Surman,England
11,2015,Bournemouth,42,23,34,5499,A. Smith,England
12,2015,Bournemouth,42,23,34,5503,C. Wilson,England
13,2015,Bournemouth,42,23,34,5546,E. O'Kane,Republic of Ireland
14,2015,Bournemouth,42,23,34,5561,T. Rantie,South Africa
15,2015,Bournemouth,42,23,34,5586,H. Arter,Republic of Ireland
16,2015,Bournemouth,42,23,34,5844,B. Pitman,England
17,2015,Bournemouth,42,23,34,6063,E. Ward,England
18,2015,Bournemouth,42,23,34,6955,C. Daniels,England
19,2015,Bournemouth,42,23,34,8367,S. MacDonald,Wales
20,2015,Bournemouth,42,23,34,8736,I. Harte,Republic of Ireland
21,2015,Bournemouth,42,23,34,9566,S. Zubar,France
22,2015,Bournemouth,42,23,34,9673,D. Flahavan,England
23,2015,Bournemouth,42,23,34,10183,M. Addison,England
24,2015,Bournemouth,42,23,34,10188,J. Partington,Wales
25,2015,Bournemouth,42,23,34,13603,S. Matthews,England
26,2015,Bournemouth,42,23,34,13831,B. Büchel,Liechtenstein
27,2015,Bournemouth,42,23,34,13977,J. Carmichael,Scotland
28,2015,Bournemouth,42,23,34,13995,B. Whitfield,England
29,2015,Bournemouth,42,23,34,14308,J. Muleba,Burundi
30,2015,Chelsea,50,32,30,6,E. Hazard,Belgium
31,2015,Chelsea,50,32,30,20,T. Courtois,Belgium
32,2015,Chelsea,50,32,30,36,Diego Costa,Spain
33,2015,Chelsea,50,32,30,42,P. Čech,Czech Republic
34,2015,Chelsea,50,32,30,47,Oscar,Brazil
35,2015,Chelsea,50,32,30,61,Cesc Fàbregas,Spain
36,2015,Chelsea,50,32,30,78,J. Terry,England
37,2015,Chelsea,50,32,30,110,N. Matić,Serbia
38,2015,Chelsea,50,32,30,119,Willian,Brazil
39,2015,Chelsea,50,32,30,145,Filipe Luís,Brazil
40,2015,Chelsea,50,32,30,170,A. Schürrle,Germany
41,2015,Chelsea,50,32,30,176,Ramires,Brazil
42,2015,Chelsea,50,32,30,181,D. Drogba,Ivory Coast
43,2015,Chelsea,50,32,30,198,G. Cahill,England
44,2015,Chelsea,50,32,30,204,B. Ivanović,Serbia
45,2015,Chelsea,50,32,30,245,L. Rémy,France
46,2015,Chelsea,50,32,30,331,Azpilicueta,Spain
47,2015,Chelsea,50,32,30,453,J. Mikel,Nigeria
48,2015,Chelsea,50,32,30,689,M. Salah,Egypt
49,2015,Chelsea,50,32,30,792,M. Schwarzer,Australia
50,2015,Chelsea,50,32,30,1151,K. Zouma,France
51,2015,Chelsea,50,32,30,4644,N. Aké,Netherlands
52,2015,Chelsea,50,32,30,7183,T. Kane,England
53,2015,Chelsea,50,32,30,8141,K. Palmer,England
54,2015,Chelsea,50,32,30,10559,I. Brown,England
55,2015,Chelsea,50,32,30,11382,J. Boga,France
56,2015,Chelsea,50,32,30,11387,L. Baker,England
57,2015,Chelsea,50,32,30,11999,C. Musonda,Belgium
58,2015,Chelsea,50,32,30,12167,A. Christensen,Denmark
59,2015,Chelsea,50,32,30,12713,O. Aina,England
60,2015,Chelsea,50,32,30,13129,R. Loftus-Cheek,England
61,2015,Chelsea,50,32,30,13976,T. Musonda,Belgium
62,2015,Chelsea,50,32,30,14017,A. Davey,Scotland
63,2015,Everton,47,35,30,129,T. Howard,United States
64,2015,Everton,47,35,30,143,L. Baines,England
65,2015,Everton,47,35,30,177,S. Eto'o,Cameroon
66,2015,Everton,47,35,30,210,R. Lukaku,Belgium
67,2015,Everton,47,35,30,248,K. Mirallas,Belgium
68,2015,Everton,47,35,30,253,G. Barry,England
69,2015,Everton,47,35,30,312,S. Coleman,Republic of Ireland
70,2015,Everton,47,35,30,319,J. McCarthy,Republic of Ireland
71,2015,Everton,47,35,30,356,S. Pienaar,South Africa
72,2015,Everton,47,35,30,357,P. Jagielka,England
73,2015,Everton,47,35,30,403,R. Barkley,England
74,2015,Everton,47,35,30,499,A. McGeady,Republic of Ireland
75,2015,Everton,47,35,30,606,S. Distin,France
76,2015,Everton,47,35,30,722,C. Atsu,Ghana
77,2015,Everton,47,35,30,768,D. Gibson,Republic of Ireland
78,2015,Everton,47,35,30,818,A. Koné,Ivory Coast
79,2015,Everton,47,35,30,847,L. Osman,England
80,2015,Everton,47,35,30,849,S. Naismith,Scotland
81,2015,Everton,47,35,30,1407,A. Alcaraz,Paraguay
82,2015,Everton,47,35,30,1521,J. Stones,England
83,2015,Everton,47,35,30,2152,T. Hibbert,England
84,2015,Everton,47,35,30,2346,M. Bešić,Bosnia Herzegovina
85,2015,Everton,47,35,30,2923,Joel Robles,Spain
86,2015,Everton,47,35,30,3392,B. Oviedo,Costa Rica
87,2015,Everton,47,35,30,7244,L. Garbutt,England
88,2015,Everton,47,35,30,9849,J. Staněk,Czech Republic
89,2015,Everton,47,35,30,9972,T. Browning,England
90,2015,Everton,47,35,30,10070,Francisco Júnior,Guinea Bissau
91,2015,Everton,47,35,30,10208,C. McAleny,England
92,2015,Everton,47,35,30,10588,B. Galloway,England
93,2015,Everton,47,35,30,11381,R. Ledson,England
94,2015,Everton,47,35,30,11414,D. Henen,Belgium
95,2015,Everton,47,35,30,11429,C. Long,England
96,2015,Leicester City,81,35,18,484,E. Cambiasso,Argentina
97,2015,Leicester City,81,35,18,1261,K. Schmeichel,Denmark
98,2015,Leicester City,81,35,18,1702,D. Simpson,England
99,2015,Leicester City,81,35,18,2153,M. Upson,England
100,2015,Leicester City,81,35,18,2254,L. Ulloa,Argentina
101,2015,Leicester City,81,35,18,2468,M. Albrighton,England
102,2015,Leicester City,81,35,18,2639,W. Morgan,Jamaica
103,2015,Leicester City,81,35,18,2647,D. Nugent,England
104,2015,Leicester City,81,35,18,2673,M. Wasilewski,Poland
105,2015,Leicester City,81,35,18,2844,A. Knockaert,France
106,2015,Leicester City,81,35,18,2962,D. Drinkwater,England
107,2015,Leicester City,81,35,18,3324,N. Powell,England
108,2015,Leicester City,81,35,18,3340,L. Moore,England
109,2015,Leicester City,81,35,18,3434,C. Wood,New Zealand
110,2015,Leicester City,81,35,18,3452,R. Mahrez,Algeria
111,2015,Leicester City,81,35,18,3532,R. De Laet,Belgium
112,2015,Leicester City,81,35,18,3598,J. Vardy,England
113,2015,Leicester City,81,35,18,4072,M. James,England
114,2015,Leicester City,81,35,18,4140,A. King,Wales
115,2015,Leicester City,81,35,18,4355,P. Konchesky,England
116,2015,Leicester City,81,35,18,5099,G. Taylor-Fletcher,England
117,2015,Leicester City,81,35,18,5138,D. Hammond,England
118,2015,Leicester City,81,35,18,6451,B. Hamer,England
119,2015,Leicester City,81,35,18,8162,J. Schlupp,Ghana
120,2015,Leicester City,81,35,18,10483,Z. Bakayogo,Ivory Coast
121,2015,Leicester City,81,35,18,12105,S. Stankevičius,Lithuania
122,2015,Leicester City,81,35,18,12128,M. Cain,England
123,2015,Leicester City,81,35,18,12382,T. Lawrence,Wales
124,2015,Leicester City,81,35,18,12439,J. Pearson,England
125,2015,Leicester City,81,35,18,12474,A. Smith,England
126,2015,Leicester City,81,35,18,12669,J. Barmby,England
127,2015,Leicester City,81,35,18,13165,J. Dodoo,England
128,2015,Leicester City,81,35,18,13308,T. Hopper,England
129,2015,Manchester United,66,27,9,7,R. van Persie,Netherlands
130,2015,Manchester United,66,27,9,10,Falcao,Colombia
131,2015,Manchester United,66,27,9,22,A. Di María,Argentina
132,2015,Manchester United,66,27,9,29,W. Rooney,England
133,2015,Manchester United,66,27,9,40,Juan Mata,Spain
134,2015,Manchester United,66,27,9,66,De Gea,Spain
135,2015,Manchester United,66,27,9,279,A. Valencia,Ecuador
136,2015,Manchester United,66,27,9,305,Ander Herrera,Spain
137,2015,Manchester United,66,27,9,307,P. Jones,England
138,2015,Manchester United,66,27,9,320,D. Blind,Netherlands
139,2015,Manchester United,66,27,9,328,J. Evans,Northern Ireland
140,2015,Manchester United,66,27,9,338,M. Rojo,Argentina
141,2015,Manchester United,66,27,9,345,M. Fellaini,Belgium
142,2015,Manchester United,66,27,9,353,M. Carrick,England
143,2015,Manchester United,66,27,9,496,A. Young,England
144,2015,Manchester United,66,27,9,548,Rafael,Brazil
145,2015,Manchester United,66,27,9,624,A. Lindegaard,Denmark
146,2015,Manchester United,66,27,9,713,C. Smalling,England
147,2015,Manchester United,66,27,9,885,A. Januzaj,Belgium
148,2015,Manchester United,66,27,9,887,L. Shaw,England
149,2015,Manchester United,66,27,9,1064,D. Fletcher,Scotland
150,2015,Manchester United,66,27,9,1596,Anderson,Brazil
151,2015,Manchester United,66,27,9,3924,J. Lingard,England
152,2015,Manchester United,66,27,9,6394,B. Amos,England
153,2015,Manchester United,66,27,9,6425,M. Vermijl,Belgium
154,2015,Manchester United,66,27,9,7213,T. Blackett,England
155,2015,Manchester United,66,27,9,8103,J. Wilson,England
156,2015,Manchester United,66,27,9,9091,S. Johnstone,England
157,2015,Manchester United,66,27,9,10648,W. Keane,England
158,2015,Manchester United,66,27,9,10719,T. Thorpe,England
159,2015,Manchester United,66,27,9,13214,R. James,England
160,2015,Manchester United,66,27,9,13597,A. Pereira,Belgium
161,2015,Manchester United,66,27,9,15235,J. Rothwell,England
162,2015,Norwich City,34,26,30,598,J. Ruddy,England
163,2015,Norwich City,34,26,30,1083,W. Hoolahan,Republic of Ireland
164,2015,Norwich City,34,26,30,1087,A. Tettey,Norway
165,2015,Norwich City,34,26,30,1276,M. Olsson,Sweden
166,2015,Norwich City,34,26,30,1308,G. Hooper,England
167,2015,Norwich City,34,26,30,1402,M. Turner,England
168,2015,Norwich City,34,26,30,1473,S. Bassong,Cameroon
169,2015,Norwich City,34,26,30,1547,N. Redmond,England
170,2015,Norwich City,34,26,30,1631,V. Odjidja-Ofoe,Belgium
171,2015,Norwich City,34,26,30,1642,J. Howson,England
172,2015,Norwich City,34,26,30,1699,B. Johnson,England
173,2015,Norwich City,34,26,30,1812,R. Martin,Scotland
174,2015,Norwich City,34,26,30,2122,C. Jerome,England
175,2015,Norwich City,34,26,30,2199,Carlos Cuéllar,Spain
176,2015,Norwich City,34,26,30,2516,K. Lafferty,Northern Ireland
177,2015,Norwich City,34,26,30,2529,E. Bennett,England
178,2015,Norwich City,34,26,30,2625,Garrido,Spain
179,2015,Norwich City,34,26,30,2898,R. Bennett,England
180,2015,Norwich City,34,26,30,3139,S. Whittaker,Scotland
181,2015,Norwich City,34,26,30,3158,J. Hooiveld,Netherlands
182,2015,Norwich City,34,26,30,3530,L. Grabban,England
183,2015,Norwich City,34,26,30,3758,M. Bunn,England
184,2015,Norwich City,34,26,30,5124,G. O'Neil,England
185,2015,Norwich City,34,26,30,5473,Miquel,Spain
186,2015,Norwich City,34,26,30,5497,D. Rudd,England
187,2015,Norwich City,34,26,30,9837,J. Murphy,England
188,2015,Norwich City,34,26,30,11421,C. McGrandles,Scotland
189,2015,Norwich City,34,26,30,11459,J. Loza,Jamaica
190,2015,Norwich City,34,26,30,12025,J. Murphy,England
191,2015,Norwich City,34,26,30,14307,C. McGeehan,Northern Ireland
192,2015,Arsenal,71,31,11,26,M. Özil,Germany
193,2015,Arsenal,71,31,11,46,A. Sánchez,Chile
194,2015,Arsenal,71,31,11,59,Santi Cazorla,Spain
195,2015,Arsenal,71,31,11,70,A. Ramsey,Wales
196,2015,Arsenal,71,31,11,79,P. Mertesacker,Germany
197,2015,Arsenal,71,31,11,157,T. Walcott,England
198,2015,Arsenal,71,31,11,159,J. Wilshere,England
199,2015,Arsenal,71,31,11,199,L. Koscielny,France
200,2015,Arsenal,71,31,11,237,W. Szczęsny,Poland
201,2015,Arsenal,71,31,11,255,T. Rosický,Czech Republic
202,2015,Arsenal,71,31,11,258,Mikel Arteta,Spain
203,2015,Arsenal,71,31,11,276,M. Debuchy,France
204,2015,Arsenal,71,31,11,393,O. Giroud,France
205,2015,Arsenal,71,31,11,402,A. Oxlade-Chamberlain,England
206,2015,Arsenal,71,31,11,420,D. Welbeck,England
207,2015,Arsenal,71,31,11,433,K. Gibbs,England
208,2015,Arsenal,71,31,11,544,D. Ospina,Colombia
209,2015,Arsenal,71,31,11,632,L. Podolski,Germany
210,2015,Arsenal,71,31,11,638,M. Flamini,France
211,2015,Arsenal,71,31,11,850,A. Diaby,France
212,2015,Arsenal,71,31,11,868,Nacho Monreal,Spain
213,2015,Arsenal,71,31,11,900,J. Campbell,Costa Rica
214,2015,Arsenal,71,31,11,2331,C. Chambers,England
215,2015,Arsenal,71,31,11,2787,S. Gnabry,Germany
216,2015,Arsenal,71,31,11,2906,F. Coquelin,France
217,2015,Arsenal,71,31,11,3322,Y. Sanogo,France
218,2015,Arsenal,71,31,11,8190,E. Martinez,Argentina
219,2015,Arsenal,71,31,11,9001,G. Zelalem,Germany
220,2015,Arsenal,71,31,11,9882,Héctor Bellerín,Spain
221,2015,Arsenal,71,31,11,11401,C. Akpom,England
222,2015,Arsenal,71,31,11,12929,J. Vickers,England
223,2015,Arsenal,71,31,11,13289,R. Huddart,England
224,2015,Arsenal,71,31,11,13350,T. Moore,England
225,2015,Newcastle United,37,32,24,292,R. Cabella,France
226,2015,Newcastle United,37,32,24,296,T. Krul,Netherlands
227,2015,Newcastle United,37,32,24,355,F. Coloccini,Argentina
228,2015,Newcastle United,37,32,24,512,C. Tioté,Ivory Coast
229,2015,Newcastle United,37,32,24,596,S. de Jong,Netherlands
230,2015,Newcastle United,37,32,24,869,P. Cissé,Senegal
231,2015,Newcastle United,37,32,24,929,M. Sissoko,France
232,2015,Newcastle United,37,32,24,957,D. Janmaat,Netherlands
233,2015,Newcastle United,37,32,24,982,D. Santon,Italy
234,2015,Newcastle United,37,32,24,1088,M. Williamson,England
235,2015,Newcastle United,37,32,24,1098,S. Taylor,England
236,2015,Newcastle United,37,32,24,1314,V. Anita,Netherlands
237,2015,Newcastle United,37,32,24,1414,J. Gutiérrez,Argentina
238,2015,Newcastle United,37,32,24,1442,Y. Gouffran,France
239,2015,Newcastle United,37,32,24,1651,E. Rivière,France
240,2015,Newcastle United,37,32,24,1726,R. Taylor,England
241,2015,Newcastle United,37,32,24,1957,F. Ferreyra,Argentina
242,2015,Newcastle United,37,32,24,2809,M. Haïdara,France
243,2015,Newcastle United,37,32,24,2835,J. Colback,England
244,2015,Newcastle United,37,32,24,3986,S. Ameobi,Nigeria
245,2015,Newcastle United,37,32,24,4130,G. Obertan,France
246,2015,Newcastle United,37,32,24,4500,R. Elliot,Republic of Ireland
247,2015,Newcastle United,37,32,24,4670,Ayoze Pérez,Spain
248,2015,Newcastle United,37,32,24,5557,P. Dummett,Wales
249,2015,Newcastle United,37,32,24,6248,R. Aarons,England
250,2015,Newcastle United,37,32,24,6300,H. Vučkić,Slovenia
251,2015,Newcastle United,37,32,24,6360,M. Abeid,Algeria
252,2015,Newcastle United,37,32,24,6402,S. Ferguson,Northern Ireland
253,2015,Newcastle United,37,32,24,8122,G. Bigirimana,England
254,2015,Newcastle United,37,32,24,9824,A. Campbell,England
255,2015,Newcastle United,37,32,24,9910,C. Good,Australia
256,2015,Newcastle United,37,32,24,9913,J. Alnwick,England
257,2015,Newcastle United,37,32,24,10552,A. Armstrong,England
258,2015,Stoke City,51,22,24,115,A. Begović,Bosnia Herzegovina
259,2015,Stoke City,51,22,24,457,M. Diouf,Senegal
260,2015,Stoke City,51,22,24,464,R. Shawcross,England
261,2015,Stoke City,51,22,24,560,Bojan,Spain
262,2015,Stoke City,51,22,24,595,M. Arnautović,Austria
263,2015,Stoke City,51,22,24,824,R. Huth,Germany
264,2015,Stoke City,51,22,24,861,S. Ireland,Republic of Ireland
265,2015,Stoke City,51,22,24,948,V. Moses,Nigeria
266,2015,Stoke City,51,22,24,1040,P. Crouch,England
267,2015,Stoke City,51,22,24,1057,S. Sidwell,England
268,2015,Stoke City,51,22,24,1204,S. N'Zonzi,France
269,2015,Stoke City,51,22,24,1318,O. Assaidi,Morocco
270,2015,Stoke City,51,22,24,1677,E. Pieters,Netherlands
271,2015,Stoke City,51,22,24,1769,P. Odemwingie,Nigeria
272,2015,Stoke City,51,22,24,1795,C. Adam,Scotland
273,2015,Stoke City,51,22,24,1816,G. Whelan,Republic of Ireland
274,2015,Stoke City,51,22,24,1865,G. Cameron,United States
275,2015,Stoke City,51,22,24,1888,J. Butland,England
276,2015,Stoke City,51,22,24,1913,Marc Muniesa,Spain
277,2015,Stoke City,51,22,24,2094,M. Wilson,Republic of Ireland
278,2015,Stoke City,51,22,24,2228,A. Wilkinson,England
279,2015,Stoke City,51,22,24,2635,T. Sørensen,Denmark
280,2015,Stoke City,51,22,24,2700,P. Bardsley,Scotland
281,2015,Stoke City,51,22,24,3154,J. Walters,Republic of Ireland
282,2015,Stoke City,51,22,24,4527,W. Palacios,Honduras
283,2015,Stoke City,51,22,24,10023,Dionatan Teixeira,Slovakia
284,2015,Stoke City,51,22,24,10596,J. Alabi,England
285,2015,Stoke City,51,22,24,10696,J. Nardiello,Wales
286,2015,Stoke City,51,22,24,12630,D. Eve,Bermuda
287,2015,Stoke City,51,22,24,12912,R. O'Reilly,Republic of Ireland
288,2015,Stoke City,51,22,24,12920,C. Ward,England
289,2015,Stoke City,51,22,24,13204,G. Waring,England
290,2015,Stoke City,51,22,24,13659,P. Skapetis,Australia
291,2015,West Bromwich Albion,43,20,26,363,J. Lescott,England
292,2015,West Bromwich Albion,43,20,26,507,B. Foster,England
293,2015,West Bromwich Albion,43,20,26,514,Varela,Portugal
294,2015,West Bromwich Albion,43,20,26,645,S. Sessègnon,Benin
295,2015,West Bromwich Albion,43,20,26,672,C. Yacob,Argentina
296,2015,West Bromwich Albion,43,20,26,752,Y. Mulumbu,DR Congo
297,2015,West Bromwich Albion,43,20,26,756,B. Ideye,Nigeria
298,2015,West Bromwich Albion,43,20,26,803,J. Olsson,Sweden
299,2015,West Bromwich Albion,43,20,26,1372,C. Brunt,Northern Ireland
300,2015,West Bromwich Albion,43,20,26,1481,C. Gardner,England
301,2015,West Bromwich Albion,43,20,26,1672,G. Dorrans,Scotland
302,2015,West Bromwich Albion,43,20,26,1750,G. McAuley,Northern Ireland
303,2015,West Bromwich Albion,43,20,26,1813,J. Morrison,Scotland
304,2015,West Bromwich Albion,43,20,26,2043,S. Pocognoli,Belgium
305,2015,West Bromwich Albion,43,20,26,2047,V. Anichebe,Nigeria
306,2015,West Bromwich Albion,43,20,26,2066,S. Blanco,Argentina
307,2015,West Bromwich Albion,43,20,26,2154,B. Myhill,Wales
308,2015,West Bromwich Albion,43,20,26,2431,C. Gamboa,Costa Rica
309,2015,West Bromwich Albion,43,20,26,2644,C. Baird,Northern Ireland
310,2015,West Bromwich Albion,43,20,26,3341,A. Wisdom,England
311,2015,West Bromwich Albion,43,20,26,3682,G. Samaras,Greece
312,2015,West Bromwich Albion,43,20,26,4088,C. Dawson,England
313,2015,West Bromwich Albion,43,20,26,4664,S. Berahino,England
314,2015,West Bromwich Albion,43,20,26,4795,J. Davidson,Australia
315,2015,West Bromwich Albion,43,20,26,10059,K. Roofe,England
316,2015,West Bromwich Albion,43,20,26,10149,A. Nabi,England
317,2015,West Bromwich Albion,43,20,26,10730,B. Garmston,Republic of Ireland
318,2015,West Bromwich Albion,43,20,26,10878,L. Daniels,England
319,2015,West Bromwich Albion,43,20,26,10949,A. Jones,England
320,2015,West Bromwich Albion,43,20,26,12126,C. Jones,England
321,2015,West Bromwich Albion,43,20,26,12346,J. Rose,England
322,2015,West Bromwich Albion,43,20,26,12735,M. O'Sullivan,England
323,2015,West Bromwich Albion,43,20,26,12791,L. O'Neil,England
324,2015,Aston Villa,17,14,35,218,C. Benteke,Belgium
325,2015,Aston Villa,17,14,35,385,R. Vlaar,Netherlands
326,2015,Aston Villa,17,14,35,508,B. Guzan,United States
327,2015,Aston Villa,17,14,35,873,C. Sánchez,Colombia
328,2015,Aston Villa,17,14,35,911,F. Delph,England
329,2015,Aston Villa,17,14,35,1109,C. N'Zogbia,France
330,2015,Aston Villa,17,14,35,1233,T. Cleverley,England
331,2015,Aston Villa,17,14,35,1310,A. Cissokho,France
332,2015,Aston Villa,17,14,35,1348,S. Given,Republic of Ireland
333,2015,Aston Villa,17,14,35,1368,D. Bent,England
334,2015,Aston Villa,17,14,35,1531,J. Okore,Denmark
335,2015,Aston Villa,17,14,35,1582,A. Weimann,Austria
336,2015,Aston Villa,17,14,35,1640,C. Clark,Republic of Ireland
337,2015,Aston Villa,17,14,35,1663,M. Lowton,England
338,2015,Aston Villa,17,14,35,1685,L. Kozák,Czech Republic
339,2015,Aston Villa,17,14,35,1772,K. Richardson,England
340,2015,Aston Villa,17,14,35,1820,G. Agbonlahor,England
341,2015,Aston Villa,17,14,35,1940,A. Westwood,England
342,2015,Aston Villa,17,14,35,2151,P. Senderos,Switzerland
343,2015,Aston Villa,17,14,35,2422,N. Baker,England
344,2015,Aston Villa,17,14,35,2648,A. Hutton,Scotland
345,2015,Aston Villa,17,14,35,3055,C. Herd,Australia
346,2015,Aston Villa,17,14,35,4849,L. Bacuna,Netherlands
347,2015,Aston Villa,17,14,35,5432,J. Grealish,Republic of Ireland
348,2015,Aston Villa,17,14,35,9257,E. Stevens,Republic of Ireland
349,2015,Aston Villa,17,14,35,9940,B. Siegrist,Switzerland
350,2015,Aston Villa,17,14,35,10646,M. Drennan,Republic of Ireland
351,2015,Aston Villa,17,14,35,11454,G. Burke,Republic of Ireland
352,2015,Aston Villa,17,14,35,11990,C. Robinson,England
353,2015,Aston Villa,17,14,35,11995,J. Graham,England
354,2015,Aston Villa,17,14,35,14341,T. Leggett,England
355,2015,Aston Villa,17,14,35,14381,D. O'Brien,England
356,2015,Southampton,63,39,22,225,M. Schneiderlin,France
357,2015,Southampton,63,39,22,247,D. Tadić,Serbia
358,2015,Southampton,63,39,22,432,T. Alderweireld,Belgium
359,2015,Southampton,63,39,22,646,G. Pellè,Italy
360,2015,Southampton,63,39,22,812,A. Boruc,Poland
361,2015,Southampton,63,39,22,841,S. Davis,Northern Ireland
362,2015,Southampton,63,39,22,915,N. Clyne,England
363,2015,Southampton,63,39,22,925,F. Forster,England
364,2015,Southampton,63,39,22,947,J. Rodriguez,England
365,2015,Southampton,63,39,22,960,V. Wanyama,Kenya
366,2015,Southampton,63,39,22,976,J. Cork,England
367,2015,Southampton,63,39,22,1017,S. Long,Republic of Ireland
368,2015,Southampton,63,39,22,1118,José Fonte,Portugal
369,2015,Southampton,63,39,22,1146,J. Ward-Prowse,England
370,2015,Southampton,63,39,22,1194,S. Mané,Senegal
371,2015,Southampton,63,39,22,1221,R. Bertrand,England
372,2015,Southampton,63,39,22,1248,F. Gardoş,Romania
373,2015,Southampton,63,39,22,2492,E. Mayuka,Zambia
374,2015,Southampton,63,39,22,2566,M. Yoshida,Japan
375,2015,Southampton,63,39,22,3184,K. Davis,England
376,2015,Southampton,63,39,22,8136,S. Gallagher,England
377,2015,Southampton,63,39,22,8164,L. Isgrove,Wales
378,2015,Southampton,63,39,22,8270,P. Gazzaniga,Argentina
379,2015,Southampton,63,39,22,9018,H. Reed,England
380,2015,Southampton,63,39,22,11396,M. Targett,England
381,2015,Southampton,63,39,22,11398,J. Hesketh,England
382,2015,Southampton,63,39,22,11408,R. Seager,England
383,2015,Southampton,63,39,22,11991,J. Sims,England
384,2015,Southampton,63,39,22,12060,D. Gape,England
385,2015,Southampton,63,39,22,12066,J. Flannigan,England
386,2015,Southampton,63,39,22,12100,M. Barnes,England
387,2015,Southampton,63,39,22,12312,C. Cropper,United States
388,2015,Southampton,63,39,22,13164,S. McQueen,England
389,2015,Sunderland,39,23,20,648,A. Johnson,England
390,2015,Sunderland,39,23,20,673,E. Giaccherini,Italy
391,2015,Sunderland,39,23,20,701,J. Rodwell,England
392,2015,Sunderland,39,23,20,782,S. Fletcher,Scotland
393,2015,Sunderland,39,23,20,975,L. Cattermole,England
394,2015,Sunderland,39,23,20,1014,R. Álvarez,Argentina
395,2015,Sunderland,39,23,20,1030,J. O'Shea,Republic of Ireland
396,2015,Sunderland,39,23,20,1031,W. Brown,England
397,2015,Sunderland,39,23,20,1266,J. Altidore,United States
398,2015,Sunderland,39,23,20,1269,V. Mannone,Italy
399,2015,Sunderland,39,23,20,1337,C. Pantilimon,Romania
400,2015,Sunderland,39,23,20,1572,L. Bridcutt,Scotland
401,2015,Sunderland,39,23,20,1666,S. Vergini,Argentina
402,2015,Sunderland,39,23,20,1892,C. Wickham,England
403,2015,Sunderland,39,23,20,2246,S. Larsson,Sweden
404,2015,Sunderland,39,23,20,2365,P. van Aanholt,Netherlands
405,2015,Sunderland,39,23,20,2395,S. Coates,Uruguay
406,2015,Sunderland,39,23,20,2474,W. Buckley,England
407,2015,Sunderland,39,23,20,3074,B. Jones,England
408,2015,Sunderland,39,23,20,3323,C. Mavrias,Greece
409,2015,Sunderland,39,23,20,3764,D. Graham,England
410,2015,Sunderland,39,23,20,3786,Jordi Gómez,Spain
411,2015,Sunderland,39,23,20,6454,Cabral,Switzerland
412,2015,Sunderland,39,23,20,10578,M. Mandron,France
413,2015,Sunderland,39,23,20,12036,L. Gooch,United States
414,2015,Sunderland,39,23,20,12102,L. Agnew,England
415,2015,Sunderland,39,23,20,12672,D. Watmore,England
416,2015,Sunderland,39,23,20,12674,M. Smith,England
417,2015,Sunderland,39,23,20,12696,J. Dixon,England
418,2015,Sunderland,39,23,20,12939,A. Cartwright,England
419,2015,Sunderland,39,23,20,13166,G. Honeyman,England
420,2015,Sunderland,39,23,20,13205,T. Robson,England
421,2015,Sunderland,39,23,20,13250,M. Stryjek,Poland
422,2015,Swansea City,47,20,20,169,W. Bony,Ivory Coast
423,2015,Swansea City,47,20,20,383,A. Williams,Wales
424,2015,Swansea City,47,20,20,503,B. Gomis,France
425,2015,Swansea City,47,20,20,584,G. Sigurðsson,Iceland
426,2015,Swansea City,47,20,20,1043,W. Routledge,England
427,2015,Swansea City,47,20,20,1067,L. Britton,England
428,2015,Swansea City,47,20,20,1090,Àngel Rangel,Spain
429,2015,Swansea City,47,20,20,1107,L. Fabiański,Poland
430,2015,Swansea City,47,20,20,1178,J. Shelvey,England
431,2015,Swansea City,47,20,20,1183,Jordi Amat,Spain
432,2015,Swansea City,47,20,20,1215,F. Fernández,Argentina
433,2015,Swansea City,47,20,20,1272,Ki Sung Yueng,Korea Republic
434,2015,Swansea City,47,20,20,1316,J. Montero,Ecuador
435,2015,Swansea City,47,20,20,1332,N. Dyer,England
436,2015,Swansea City,47,20,20,1729,G. Tremmel,Germany
437,2015,Swansea City,47,20,20,1935,N. Taylor,Wales
438,2015,Swansea City,47,20,20,3241,D. Tiendalli,Netherlands
439,2015,Swansea City,47,20,20,3334,T. Carroll,England
440,2015,Swansea City,47,20,20,3533,M. Emnes,Netherlands
441,2015,Swansea City,47,20,20,5542,A. Richards,Wales
442,2015,Swansea City,47,20,20,6049,A. Tate,England
443,2015,Swansea City,47,20,20,6330,K. Bartley,England
444,2015,Swansea City,47,20,20,6343,R. Donnelly,Northern Ireland
445,2015,Swansea City,47,20,20,8159,J. Fulton,England
446,2015,Swansea City,47,20,20,9827,G. Zabret,Slovenia
447,2015,Swansea City,47,20,20,9848,K. Gorré,Netherlands
