,Year,Teams,Points,Goals+,Goals-,index,short_name,nationality
2308,2019,ACF Fiorentina,30,13,17,602,G. Pezzella,Argentina
2309,2019,ACF Fiorentina,30,13,17,728,G. Simeone,Argentina
2310,2019,ACF Fiorentina,30,13,17,754,J. Veretout,France
2311,2019,ACF Fiorentina,30,13,17,870,K. Mirallas,Belgium
2312,2019,ACF Fiorentina,30,13,17,951,A. Lafont,France
2313,2019,ACF Fiorentina,30,13,17,961,F. Chiesa,Italy
2314,2019,ACF Fiorentina,30,13,17,999,M. Benassi,Italy
2315,2019,ACF Fiorentina,30,13,17,1281,M. Pjaca,Croatia
2316,2019,ACF Fiorentina,30,13,17,1386,Vitor Hugo,Brazil
2317,2019,ACF Fiorentina,30,13,17,1408,V. Eysseric,France
2318,2019,ACF Fiorentina,30,13,17,1454,C. Théréau,France
2319,2019,ACF Fiorentina,30,13,17,1813,C. Biraghi,Italy
2320,2019,ACF Fiorentina,30,13,17,2265,B. Dabo,Burkina Faso
2321,2019,ACF Fiorentina,30,13,17,2554,V. Laurini,France
2322,2019,ACF Fiorentina,30,13,17,2645,N. Milenković,Serbia
2323,2019,ACF Fiorentina,30,13,17,2653,Gerson,Brazil
2324,2019,ACF Fiorentina,30,13,17,3279,C. Nørgaard,Denmark
2325,2019,ACF Fiorentina,30,13,17,3292,K. Diks,Netherlands
2326,2019,ACF Fiorentina,30,13,17,3350,F. Ceccherini,Italy
2327,2019,ACF Fiorentina,30,13,17,3932,B. Drągowski,Poland
2328,2019,ACF Fiorentina,30,13,17,3971,E. Fernandes,Switzerland
2329,2019,ACF Fiorentina,30,13,17,5025,M. Olivera,Uruguay
2330,2019,ACF Fiorentina,30,13,17,15387,M. Meli,Italy
2331,2019,Udinese Calcio,28,10,12,976,A. Barák,Czech Republic
2332,2019,Udinese Calcio,28,10,12,1033,K. Lasagna,Italy
2333,2019,Udinese Calcio,28,10,12,1291,R. De Paul,Argentina
2334,2019,Udinese Calcio,28,10,12,1406,L. Teodorczyk,Poland
2335,2019,Udinese Calcio,28,10,12,1449,V. Behrami,Switzerland
2336,2019,Udinese Calcio,28,10,12,1609,Felipe Vizeu,Brazil
2337,2019,Udinese Calcio,28,10,12,1618,R. Mandragora,Italy
2338,2019,Udinese Calcio,28,10,12,1659,S. Fofana,Ivory Coast
2339,2019,Udinese Calcio,28,10,12,1793,D. Machís,Venezuela
2340,2019,Udinese Calcio,28,10,12,1837,E. Badu,Ghana
2341,2019,Udinese Calcio,28,10,12,2150,I. Pussetto,Argentina
2342,2019,Udinese Calcio,28,10,12,2188,J. Musso,Argentina
2343,2019,Udinese Calcio,28,10,12,2293,B. Nuytinck,Netherlands
2344,2019,Udinese Calcio,28,10,12,2772,W. Troost-Ekong,Nigeria
2345,2019,Udinese Calcio,28,10,12,2776,Samir,Brazil
2346,2019,Udinese Calcio,28,10,12,2835,J. Stryger Larsen,Denmark
2347,2019,Udinese Calcio,28,10,12,2851,M. Wagué,Mali
2348,2019,Udinese Calcio,28,10,12,3226,S. Scuffet,Italy
2349,2019,Udinese Calcio,28,10,12,3924,G. Pezzella,Italy
2350,2019,Udinese Calcio,28,10,12,4833,A. Balić,Croatia
2351,2019,Udinese Calcio,28,10,12,5358,M. D'Alessandro,Italy
2352,2019,Udinese Calcio,28,10,12,5699,H. ter Avest,Netherlands
2353,2019,Udinese Calcio,28,10,12,6369,Nicolas,Brazil
2354,2019,Udinese Calcio,28,10,12,7850,G. Iñíguez,Argentina
2355,2019,Udinese Calcio,28,10,12,8606,P. Micin,Serbia
2356,2019,Udinese Calcio,28,10,12,8616,M. Coulibaly,Senegal
2357,2019,Udinese Calcio,28,10,12,8634,N. Opoku,Ghana
2358,2019,Udinese Calcio,28,10,12,8660,S. Ingelsson,Sweden
2359,2019,Udinese Calcio,28,10,12,9739,S. Pontisso,Italy
2360,2019,Udinese Calcio,28,10,12,9783,N. Garmendia,Spain
2361,2019,Cagliari Calcio,32,25,23,482,D. Srna,Croatia
2362,2019,Cagliari Calcio,32,25,23,935,L. Castro,Argentina
2363,2019,Cagliari Calcio,32,25,23,936,L. Pavoletti,Italy
2364,2019,Cagliari Calcio,32,25,23,1094,R. Klavan,Estonia
2365,2019,Cagliari Calcio,32,25,23,1234,N. Barella,Italy
2366,2019,Cagliari Calcio,32,25,23,1700,A. Cragno,Italy
2367,2019,Cagliari Calcio,32,25,23,1774,João Pedro,Brazil
2368,2019,Cagliari Calcio,32,25,23,1888,Rafael,Brazil
2369,2019,Cagliari Calcio,32,25,23,1933,L. Cigarini,Italy
2370,2019,Cagliari Calcio,32,25,23,2403,M. Andreolli,Italy
2371,2019,Cagliari Calcio,32,25,23,2495,A. Ioniţă,Moldova
2372,2019,Cagliari Calcio,32,25,23,3051,M. Sau,Italy
2373,2019,Cagliari Calcio,32,25,23,3062,Diego Farías,Brazil
2374,2019,Cagliari Calcio,32,25,23,3249,A. Cerri,Italy
2375,2019,Cagliari Calcio,32,25,23,3532,L. Ceppitelli,Italy
2376,2019,Cagliari Calcio,32,25,23,3750,F. Pisacane,Italy
2377,2019,Cagliari Calcio,32,25,23,4181,P. Faragò,Italy
2378,2019,Cagliari Calcio,32,25,23,4314,S. Padoin,Italy
2379,2019,Cagliari Calcio,32,25,23,4681,F. Romagna,Italy
2380,2019,Cagliari Calcio,32,25,23,4966,F. Bradarić,Croatia
2381,2019,Cagliari Calcio,32,25,23,5070,M. Pajač,Croatia
2382,2019,Cagliari Calcio,32,25,23,5247,D. Dessena,Italy
2383,2019,Cagliari Calcio,32,25,23,8228,S. Aresti,Italy
2384,2019,Cagliari Calcio,32,25,23,8980,C. Lykogiannis,Greece
2385,2019,Cagliari Calcio,32,25,23,15412,L. Gagliano,Italy
2386,2019,AS Roma,45,26,19,87,K. Manolas,Greece
2387,2019,AS Roma,45,26,19,104,E. Džeko,Bosnia Herzegovina
2388,2019,AS Roma,45,26,19,190,D. De Rossi,Italy
2389,2019,AS Roma,45,26,19,262,A. Florenzi,Italy
2390,2019,AS Roma,45,26,19,282,Marcano,Spain
2391,2019,AS Roma,45,26,19,286,F. Fazio,Argentina
2392,2019,AS Roma,45,26,19,296,A. Kolarov,Serbia
2393,2019,AS Roma,45,26,19,299,S. Nzonzi,France
2394,2019,AS Roma,45,26,19,303,J. Pastore,Argentina
2395,2019,AS Roma,45,26,19,346,S. El Shaarawy,Italy
2396,2019,AS Roma,45,26,19,385,D. Perotti,Argentina
2397,2019,AS Roma,45,26,19,483,A. Mirante,Italy
2398,2019,AS Roma,45,26,19,718,B. Cristante,Italy
2399,2019,AS Roma,45,26,19,749,L. Pellegrini,Italy
2400,2019,AS Roma,45,26,19,927,Juan Jesus,Brazil
2401,2019,AS Roma,45,26,19,957,P. Schick,Czech Republic
2402,2019,AS Roma,45,26,19,958,C. Ünder,Turkey
2403,2019,AS Roma,45,26,19,1237,A. Ćorić,Croatia
2404,2019,AS Roma,45,26,19,1297,R. Karsdorp,Netherlands
2405,2019,AS Roma,45,26,19,1613,J. Kluivert,Netherlands
2406,2019,AS Roma,45,26,19,1818,R. Olsen,Sweden
2407,2019,AS Roma,45,26,19,2002,D. Santon,Italy
2408,2019,AS Roma,45,26,19,8745,Daniel Fuzato,Brazil
2409,2019,AS Roma,45,26,19,9672,L. Pellegrini,Italy
2410,2019,AS Roma,45,26,19,10695,N. Zaniolo,Italy
2411,2019,AS Roma,45,26,19,10707,W. Bianda,France
2412,2019,Sampdoria,26,16,22,495,F. Quagliarella,Italy
2413,2019,Sampdoria,26,16,22,623,G. Ramírez,Uruguay
2414,2019,Sampdoria,26,16,22,805,R. Saponara,Italy
2415,2019,Sampdoria,26,16,22,1043,L. Tonelli,Italy
2416,2019,Sampdoria,26,16,22,1248,J. Jankto,Czech Republic
2417,2019,Sampdoria,26,16,22,1267,K. Linetty,Poland
2418,2019,Sampdoria,26,16,22,1302,D. Praet,Belgium
2419,2019,Sampdoria,26,16,22,1483,A. Ekdal,Sweden
2420,2019,Sampdoria,26,16,22,1572,G. Defrel,France
2421,2019,Sampdoria,26,16,22,1728,O. Colley,Gambia
2422,2019,Sampdoria,26,16,22,2257,Rafael,Brazil
2423,2019,Sampdoria,26,16,22,2711,G. Caprari,Italy
2424,2019,Sampdoria,26,16,22,2794,B. Bereszyński,Poland
2425,2019,Sampdoria,26,16,22,2925,E. Barreto,Paraguay
2426,2019,Sampdoria,26,16,22,3344,N. Murru,Italy
2427,2019,Sampdoria,26,16,22,3477,V. Belec,Slovenia
2428,2019,Sampdoria,26,16,22,3478,J. Sala,Italy
2429,2019,Sampdoria,26,16,22,3755,V. Regini,Italy
2430,2019,Sampdoria,26,16,22,4714,Ronaldo Vieira,England
2431,2019,Sampdoria,26,16,22,4791,J. Andersen,Denmark
2432,2019,Sampdoria,26,16,22,4909,A. Ferrari,Italy
2433,2019,Sampdoria,26,16,22,5560,E. Audero,Italy
2434,2019,Sampdoria,26,16,22,5584,D. Kownacki,Poland
2435,2019,Sampdoria,26,16,22,8776,G. Rolando,Italy
2436,2019,Sampdoria,26,16,22,9852,Júnior Tavares,Brazil
2437,2019,Sampdoria,26,16,22,11809,O. Stijepović,Montenegro
2438,2019,Sampdoria,26,16,22,16769,M. Leverbe,France
2439,2019,SPAL,18,11,20,1328,M. Lazzari,Italy
2440,2019,SPAL,18,11,20,1361,F. Viviani,Italy
2441,2019,SPAL,18,11,20,1516,A. Paloschi,Italy
2442,2019,SPAL,18,11,20,1528,M. Antenucci,Italy
2443,2019,SPAL,18,11,20,1657,A. Petagna,Italy
2444,2019,SPAL,18,11,20,1671,A. Gomis,Senegal
2445,2019,SPAL,18,11,20,1874,Felipe,Brazil
2446,2019,SPAL,18,11,20,1940,S. Missiroli,Italy
2447,2019,SPAL,18,11,20,1992,M. Valdifiori,Italy
2448,2019,SPAL,18,11,20,2056,J. Kurtić,Slovenia
2449,2019,SPAL,18,11,20,2398,S. Floccari,Italy
2450,2019,SPAL,18,11,20,3050,P. Schiattarella,Italy
2451,2019,SPAL,18,11,20,3252,F. Vicari,Italy
2452,2019,SPAL,18,11,20,3609,J. Djourou,Switzerland
2453,2019,SPAL,18,11,20,3706,Thiago Cionek,Poland
2454,2019,SPAL,18,11,20,3976,V. Milinković-Savić,Serbia
2455,2019,SPAL,18,11,20,3989,K. Bonifazi,Italy
2456,2019,SPAL,18,11,20,4040,F. Costa,Italy
2457,2019,SPAL,18,11,20,5656,L. Dickmann,Italy
2458,2019,SPAL,18,11,20,5698,M. Fares,Algeria
2459,2019,SPAL,18,11,20,5881,M. Valoti,Italy
2460,2019,SPAL,18,11,20,7647,L. Šimić,Croatia
2461,2019,SPAL,18,11,20,7674,G. Moncini,Italy
2462,2019,SPAL,18,11,20,8441,Éverton Luiz,Brazil
2463,2019,SPAL,18,11,20,10922,M. Vitale,Italy
2464,2019,SPAL,18,11,20,16185,G. Poluzzi,Italy
2465,2019,SPAL,18,11,20,17502,D. Thiam,Senegal
2466,2019,Torino,27,11,22,230,A. Belotti,Italy
2467,2019,Torino,27,11,22,261,S. Zaza,Italy
2468,2019,Torino,27,11,22,277,S. Sirigu,Italy
2469,2019,Torino,27,11,22,524,N. Nkoulou,Cameroon
2470,2019,Torino,27,11,22,527,Iago Falqué,Spain
2471,2019,Torino,27,11,22,593,D. Baselli,Italy
2472,2019,Torino,27,11,22,875,C. Ansaldi,Argentina
2473,2019,Torino,27,11,22,914,R. Soriano,Italy
2474,2019,Torino,27,11,22,1125,L. De Silvestri,Italy
2475,2019,Torino,27,11,22,1195,T. Rincón,Venezuela
2476,2019,Torino,27,11,22,1313,A. Izzo,Italy
2477,2019,Torino,27,11,22,1322,Alex Berenguer,Spain
2478,2019,Torino,27,11,22,1785,S. Meïté,France
2479,2019,Torino,27,11,22,1877,E. Moretti,Italy
2480,2019,Torino,27,11,22,2298,K. Djidji,Ivory Coast
2481,2019,Torino,27,11,22,2684,S. Lukić,Serbia
2482,2019,Torino,27,11,22,3959,Lyanco,Brazil
2483,2019,Torino,27,11,22,3963,Bremer,Brazil
2484,2019,Torino,27,11,22,4756,O. Aina,Nigeria
2485,2019,Torino,27,11,22,6126,A. Rosati,Italy
2486,2019,Torino,27,11,22,7564,V. Parigini,Italy
2487,2019,Torino,27,11,22,7585,S. Edera,Italy
2488,2019,Torino,27,11,22,9710,V. Damascan,Moldova
2489,2019,Torino,27,11,22,11676,S. Ichazo,Uruguay
2490,2019,Torino,27,11,22,14255,V. Millico,Italy
2491,2019,Torino,27,11,22,15006,E. Ferigra,Ecuador
2492,2019,Hellas Verona,35,17,12,2513,A. Ragusa,Italy
2493,2019,Hellas Verona,35,17,12,2912,G. Pazzini,Italy
2494,2019,Hellas Verona,35,17,12,3039,S. Di Carmine,Italy
2495,2019,Hellas Verona,35,17,12,3091,L. Marrone,Italy
2496,2019,Hellas Verona,35,17,12,3431,R. Matos,Brazil
2497,2019,Hellas Verona,35,17,12,4269,M. Bianchetti,Italy
2498,2019,Hellas Verona,35,17,12,4554,A. Caracciolo,Italy
2499,2019,Hellas Verona,35,17,12,5040,A. Crescenzi,Italy
2500,2019,Hellas Verona,35,17,12,5348,K. Laribi,Tunisia
2501,2019,Hellas Verona,35,17,12,5602,P. Dawidowicz,Poland
2502,2019,Hellas Verona,35,17,12,5888,M. Fossati,Italy
2503,2019,Hellas Verona,35,17,12,6292,M. Silvestri,Italy
2504,2019,Hellas Verona,35,17,12,6536,S. Colombatto,Argentina
2505,2019,Hellas Verona,35,17,12,6594,L. Henderson,Scotland
2506,2019,Hellas Verona,35,17,12,6609,Lee Seung Woo,Korea Republic
2507,2019,Hellas Verona,35,17,12,6714,S. Gustafson,Sweden
2508,2019,Hellas Verona,35,17,12,6888,A. Almici,Italy
2509,2019,Hellas Verona,35,17,12,7197,N. Cherubin,Italy
2510,2019,Hellas Verona,35,17,12,7672,M. Zaccagni,Italy
2511,2019,Hellas Verona,35,17,12,8262,K. Cissé,Guinea
2512,2019,Hellas Verona,35,17,12,10024,J. Balkovec,Slovenia
2513,2019,Hellas Verona,35,17,12,10164,S. Calvano,Italy
2514,2019,Hellas Verona,35,17,12,11806,A. Danzi,Italy
2515,2019,Hellas Verona,35,17,12,11971,P. Cappelluzzo,Italy
2516,2019,Hellas Verona,35,17,12,12112,F. Eguelfi,Italy
2517,2019,Hellas Verona,35,17,12,12306,A. Empereur,Brazil
2518,2019,Hellas Verona,35,17,12,13606,L. Tupta,Slovakia
2519,2019,Hellas Verona,35,17,12,13969,A. Tozzo,Italy
2520,2019,Hellas Verona,35,17,12,15429,M. Kumbulla,Albania
2521,2019,FC Internazionale Milano,54,23,10,33,S. Handanovič,Slovenia
2522,2019,FC Internazionale Milano,54,23,10,44,M. Icardi,Argentina
2523,2019,FC Internazionale Milano,54,23,10,68,I. Perišić,Croatia
2524,2019,FC Internazionale Milano,54,23,10,79,M. Škriniar,Slovakia
2525,2019,FC Internazionale Milano,54,23,10,99,Miranda,Brazil
2526,2019,FC Internazionale Milano,54,23,10,101,R. Nainggolan,Belgium
2527,2019,FC Internazionale Milano,54,23,10,125,S. de Vrij,Netherlands
2528,2019,FC Internazionale Milano,54,23,10,339,S. Vrsaljko,Croatia
2529,2019,FC Internazionale Milano,54,23,10,345,João Mário,Portugal
2530,2019,FC Internazionale Milano,54,23,10,366,Borja Valero,Spain
2531,2019,FC Internazionale Milano,54,23,10,373,A. Candreva,Italy
2532,2019,FC Internazionale Milano,54,23,10,428,K. Baldé,Senegal
2533,2019,FC Internazionale Milano,54,23,10,446,M. Brozović,Croatia
2534,2019,FC Internazionale Milano,54,23,10,447,M. Politano,Italy
2535,2019,FC Internazionale Milano,54,23,10,471,M. Vecino,Uruguay
2536,2019,FC Internazionale Milano,54,23,10,559,L. Martínez,Argentina
2537,2019,FC Internazionale Milano,54,23,10,674,K. Asamoah,Ghana
2538,2019,FC Internazionale Milano,54,23,10,774,R. Gagliardini,Italy
2539,2019,FC Internazionale Milano,54,23,10,1325,Dalbert,Brazil
2540,2019,FC Internazionale Milano,54,23,10,1486,A. Ranocchia,Italy
2541,2019,FC Internazionale Milano,54,23,10,1562,D. D'Ambrosio,Italy
2542,2019,FC Internazionale Milano,54,23,10,2380,D. Padelli,Italy
2543,2019,FC Internazionale Milano,54,23,10,7861,R. Di Gennaro,Italy
2544,2019,FC Internazionale Milano,54,23,10,11421,T. Berni,Italy
2545,2019,Bologna,34,18,20,1005,E. Pulgar,Chile
2546,2019,Bologna,34,18,20,1089,B. Džemaili,Switzerland
2547,2019,Bologna,34,18,20,1104,R. Palacio,Argentina
2548,2019,Bologna,34,18,20,1120,Danilo,Brazil
2549,2019,Bologna,34,18,20,1149,S. De Maio,France
2550,2019,Bologna,34,18,20,1166,A. Poli,Italy
2551,2019,Bologna,34,18,20,1222,G. González,Costa Rica
2552,2019,Bologna,34,18,20,1296,G. Donsah,Ghana
2553,2019,Bologna,34,18,20,1351,L. Skorupski,Poland
2554,2019,Bologna,34,18,20,1547,M. Destro,Italy
2555,2019,Bologna,34,18,20,1817,F. Helander,Sweden
2556,2019,Bologna,34,18,20,2052,L. Krejčí,Czech Republic
2557,2019,Bologna,34,18,20,2157,A. Nagy,Hungary
2558,2019,Bologna,34,18,20,2323,D. Falcinelli,Italy
2559,2019,Bologna,34,18,20,2475,Da Costa,Brazil
2560,2019,Bologna,34,18,20,2665,I. Mbaye,Senegal
2561,2019,Bologna,34,18,20,2882,F. Santander,Paraguay
2562,2019,Bologna,34,18,20,3215,R. Orsolini,Italy
2563,2019,Bologna,34,18,20,3361,F. Mattiello,Italy
2564,2019,Bologna,34,18,20,4178,M. Dijks,Netherlands
2565,2019,Bologna,34,18,20,4677,O. Okwonkwo,Nigeria
2566,2019,Bologna,34,18,20,4799,A. Calabresi,Italy
2567,2019,Bologna,34,18,20,4904,N. Paz,Argentina
2568,2019,Bologna,34,18,20,6507,M. Svanberg,Sweden
2569,2019,Bologna,34,18,20,6537,J. Valencia,Colombia
2570,2019,Bologna,34,18,20,6828,A. Santurro,Italy
2571,2019,Bologna,34,18,20,12750,Vinicius,Brazil
2572,2019,Bologna,34,18,20,14236,G. Corbo,Italy
2573,2019,AC Milan,36,13,15,35,G. Higuaín,Argentina
2574,2019,AC Milan,36,13,15,171,Samu Castillejo,Spain
2575,2019,AC Milan,36,13,15,189,Pepe Reina,Spain
2576,2019,AC Milan,36,13,15,214,G. Donnarumma,Italy
2577,2019,AC Milan,36,13,15,217,A. Romagnoli,Italy
2578,2019,AC Milan,36,13,15,228,Suso,Spain
2579,2019,AC Milan,36,13,15,273,L. Biglia,Argentina
2580,2019,AC Milan,36,13,15,301,G. Bonaventura,Italy
2581,2019,AC Milan,36,13,15,413,M. Caldara,Italy
2582,2019,AC Milan,36,13,15,429,T. Bakayoko,France
2583,2019,AC Milan,36,13,15,436,H. Çalhanoğlu,Turkey
2584,2019,AC Milan,36,13,15,442,R. Rodríguez,Switzerland
2585,2019,AC Milan,36,13,15,520,M. Musacchio,Argentina
2586,2019,AC Milan,36,13,15,716,F. Kessié,Ivory Coast
2587,2019,AC Milan,36,13,15,811,D. Laxalt,Uruguay
2588,2019,AC Milan,36,13,15,854,R. Montolivo,Italy
2589,2019,AC Milan,36,13,15,866,I. Abate,Italy
2590,2019,AC Milan,36,13,15,880,C. Zapata,Colombia
2591,2019,AC Milan,36,13,15,952,P. Cutrone,Italy
2592,2019,AC Milan,36,13,15,954,D. Calabria,Italy
2593,2019,AC Milan,36,13,15,1196,A. Bertolacci,Italy
2594,2019,AC Milan,36,13,15,1269,A. Halilović,Croatia
2595,2019,AC Milan,36,13,15,1512,F. Borini,Italy
2596,2019,AC Milan,36,13,15,1761,A. Conti,Italy
2597,2019,AC Milan,36,13,15,2528,I. Strinić,Croatia
2598,2019,AC Milan,36,13,15,2649,S. Simič,Czech Republic
2599,2019,AC Milan,36,13,15,3285,J. Mauri,Italy
2600,2019,AC Milan,36,13,15,8600,A. Plizzari,Italy
2601,2019,AC Milan,36,13,15,9219,A. Donnarumma,Italy
2602,2019,Juventus,63,31,10,0,Cristiano Ronaldo,Portugal
2603,2019,Juventus,63,31,10,15,P. Dybala,Argentina
2604,2019,Juventus,63,31,10,21,G. Chiellini,Italy
2605,2019,Juventus,63,31,10,66,M. Benatia,Morocco
2606,2019,Juventus,63,31,10,67,M. Pjanić,Bosnia Herzegovina
2607,2019,Juventus,63,31,10,70,L. Bonucci,Italy
2608,2019,Juventus,63,31,10,74,Douglas Costa,Brazil
2609,2019,Juventus,63,31,10,75,Alex Sandro,Brazil
2610,2019,Juventus,63,31,10,100,B. Matuidi,France
2611,2019,Juventus,63,31,10,103,S. Khedira,Germany
2612,2019,Juventus,63,31,10,114,M. Perin,Italy
2613,2019,Juventus,63,31,10,124,W. Szczęsny,Poland
2614,2019,Juventus,63,31,10,135,A. Barzagli,Italy
2615,2019,Juventus,63,31,10,148,M. Mandžukić,Croatia
2616,2019,Juventus,63,31,10,155,J. Cuadrado,Colombia
2617,2019,Juventus,63,31,10,231,F. Bernardeschi,Italy
2618,2019,Juventus,63,31,10,237,D. Rugani,Italy
2619,2019,Juventus,63,31,10,322,João Cancelo,Portugal
2620,2019,Juventus,63,31,10,423,E. Can,Germany
2621,2019,Juventus,63,31,10,772,M. De Sciglio,Italy
2622,2019,Juventus,63,31,10,1026,L. Spinazzola,Italy
2623,2019,Juventus,63,31,10,1235,R. Bentancur,Uruguay
2624,2019,Juventus,63,31,10,3204,M. Kean,Italy
2625,2019,Juventus,63,31,10,3712,C. Pinsoglio,Italy
2626,2019,Juventus,63,31,10,12733,P. Beruatto,Italy
2627,2019,SS Lazio,62,39,10,54,C. Immobile,Italy
2628,2019,SS Lazio,62,39,10,82,S. Milinković-Savić,Serbia
2629,2019,SS Lazio,62,39,10,194,Lucas Leiva,Brazil
2630,2019,SS Lazio,62,39,10,226,Luis Alberto,Spain
2631,2019,SS Lazio,62,39,10,290,M. Parolo,Italy
2632,2019,SS Lazio,62,39,10,309,F. Acerbi,Italy
2633,2019,SS Lazio,62,39,10,409,T. Strakosha,Albania
2634,2019,SS Lazio,62,39,10,499,S. Radu,Romania
2635,2019,SS Lazio,62,39,10,539,M. Badelj,Croatia
2636,2019,SS Lazio,62,39,10,768,Bastos,Angola
2637,2019,SS Lazio,62,39,10,813,A. Marušić,Montenegro
2638,2019,SS Lazio,62,39,10,865,D. Basta,Serbia
2639,2019,SS Lazio,62,39,10,889,M. Cáceres,Uruguay
2640,2019,SS Lazio,62,39,10,904,S. Lulić,Bosnia Herzegovina
2641,2019,SS Lazio,62,39,10,980,J. Lukaku,Belgium
2642,2019,SS Lazio,62,39,10,1007,J. Correa,Argentina
2643,2019,SS Lazio,62,39,10,1134,F. Caicedo,Ecuador
2644,2019,SS Lazio,62,39,10,1255,Wallace,Brazil
2645,2019,SS Lazio,62,39,10,1306,R. Durmisi,Denmark
2646,2019,SS Lazio,62,39,10,1332,R. Morrison,England
2647,2019,SS Lazio,62,39,10,1352,V. Berisha,Kosovo
2648,2019,SS Lazio,62,39,10,1425,S. Proto,Belgium
2649,2019,SS Lazio,62,39,10,1714,D. Cataldi,Italy
2650,2019,SS Lazio,62,39,10,2625,Luiz Felipe,Brazil
2651,2019,SS Lazio,62,39,10,3269,A. Murgia,Italy
2652,2019,SS Lazio,62,39,10,3439,Patric,Spain
2653,2019,SS Lazio,62,39,10,4722,J. Minala,Cameroon
2654,2019,SS Lazio,62,39,10,5685,C. Lombardi,Italy
2655,2019,SS Lazio,62,39,10,7519,A. Rossi,Italy
2656,2019,SS Lazio,62,39,10,9883,L. Filippini,Italy
2657,2019,SS Lazio,62,39,10,12717,Pedro Neto,Portugal
2658,2019,SS Lazio,62,39,10,13679,G. Guerrieri,Italy
2659,2019,SS Lazio,62,39,10,14282,Bruno Jordão,Portugal
2660,2019,Atalanta,48,33,19,136,A. Gómez,Argentina
2661,2019,Atalanta,48,33,19,401,J. Iličić,Slovenia
2662,2019,Atalanta,48,33,19,647,A. Masiello,Italy
2663,2019,Atalanta,48,33,19,783,E. Rigoni,Argentina
2664,2019,Atalanta,48,33,19,793,Rafael Tolói,Brazil
2665,2019,Atalanta,48,33,19,828,D. Zapata,Colombia
2666,2019,Atalanta,48,33,19,907,E. Berisha,Albania
2667,2019,Atalanta,48,33,19,1274,M. Pašalić,Croatia
2668,2019,Atalanta,48,33,19,1385,J. Palomino,Argentina
2669,2019,Atalanta,48,33,19,1409,R. Freuler,Switzerland
2670,2019,Atalanta,48,33,19,1579,M. de Roon,Netherlands
2671,2019,Atalanta,48,33,19,1723,H. Hateboer,Netherlands
2672,2019,Atalanta,48,33,19,2819,A. Adnan,Iraq
2673,2019,Atalanta,48,33,19,4010,T. Castagne,Belgium
2674,2019,Atalanta,48,33,19,4087,R. Gosens,Germany
2675,2019,Atalanta,48,33,19,4676,M. Varnier,Italy
2676,2019,Atalanta,48,33,19,4763,G. Mancini,Italy
2677,2019,Atalanta,48,33,19,4782,P. Gollini,Italy
2678,2019,Atalanta,48,33,19,5650,L. Valzania,Italy
2679,2019,Atalanta,48,33,19,6515,M. Pessina,Italy
2680,2019,Atalanta,48,33,19,7726,B. Djimsiti,Albania
2681,2019,Atalanta,48,33,19,8605,M. Barrow,Gambia
2682,2019,Atalanta,48,33,19,11762,M. Tumminello,Italy
2683,2019,Atalanta,48,33,19,12154,A. Reca,Poland
2684,2019,Atalanta,48,33,19,14719,F. Rossi,Italy
2685,2019,Genoa,25,14,18,372,D. Criscito,Italy
2686,2019,Genoa,25,14,18,1090,F. Marchetti,Italy
2687,2019,Genoa,25,14,18,1225,L. López,Argentina
2688,2019,Genoa,25,14,18,1366,Iuri Medeiros,Portugal
2689,2019,Genoa,25,14,18,1548,Rômulo,Italy
2690,2019,Genoa,25,14,18,1582,G. Lapadula,Italy
2691,2019,Genoa,25,14,18,1885,G. Pandev,FYR Macedonia
2692,2019,Genoa,25,14,18,1927,N. Spolli,Argentina
2693,2019,Genoa,25,14,18,2013,Sandro,Brazil
2694,2019,Genoa,25,14,18,2015,E. Zukanović,Bosnia Herzegovina
2695,2019,Genoa,25,14,18,2556,D. Lazović,Serbia
2696,2019,Genoa,25,14,18,2736,L. Mazzitelli,Italy
2697,2019,Genoa,25,14,18,2848,O. Hiljemark,Sweden
2698,2019,Genoa,25,14,18,3396,D. Bessa,Italy
2699,2019,Genoa,25,14,18,3912,C. Kouamé,Ivory Coast
2700,2019,Genoa,25,14,18,4858,K. Piątek,Poland
2701,2019,Genoa,25,14,18,4865,E. Rolón,Argentina
2702,2019,Genoa,25,14,18,4880,K. Günter,Germany
2703,2019,Genoa,25,14,18,5589,A. Favilli,Italy
2704,2019,Genoa,25,14,18,5593,Pedro Pereira,Portugal
2705,2019,Genoa,25,14,18,5737,D. Biraschi,Italy
2706,2019,Genoa,25,14,18,7066,I. Lakićević,Serbia
2707,2019,Genoa,25,14,18,7543,I. Radu,Romania
2708,2019,Genoa,25,14,18,8651,R. Vodišek,Slovenia
2709,2019,Genoa,25,14,18,14632,S. Omeonga,Belgium
2710,2019,Lecce,25,19,26,3120,F. Lucioni,Italy
2711,2019,Lecce,25,19,26,4894,R. Fiamozzi,Italy
2712,2019,Lecce,25,19,26,4912,L. Venuti,Italy
2713,2019,Lecce,25,19,26,5121,F. Falco,Italy
2714,2019,Lecce,25,19,26,5153,C. Bovo,Italy
2715,2019,Lecce,25,19,26,6843,T. Haye,Netherlands
2716,2019,Lecce,25,19,26,6960,B. Meccariello,Italy
2717,2019,Lecce,25,19,26,7014,S. Pettinari,Italy
2718,2019,Lecce,25,19,26,7282,M. Calderoni,Italy
2719,2019,Lecce,25,19,26,7323,A. La Mantia,Italy
2720,2019,Lecce,25,19,26,8101,C. Chiricò,Italy
2721,2019,Lecce,25,19,26,8315,M. Vigorito,Italy
